FBC	26362	30.48	26.67	22.86	20.00	0.00	0.00
FBC	26363	30.95	17.62	23.81	27.62	0.00	0.00
FBC	26364	31.90	23.33	16.67	28.10	0.00	0.00
FBC	26365	26.19	21.43	22.86	29.52	0.00	0.00
FBC	26366	33.81	22.86	20.00	23.33	0.00	0.00
FBC	26367	32.86	20.48	19.52	27.14	0.00	0.00
FBC	26368	26.19	23.33	22.38	28.10	0.00	0.00
FBC	26369	32.38	18.10	20.95	28.57	0.00	0.00
FBC	26370	25.71	23.81	20.00	30.48	0.00	0.00
FBC	26371	29.05	22.38	19.52	29.05	0.00	0.00
FBC	26372	28.57	23.81	22.38	25.24	0.00	0.00
FBC	26373	31.43	20.95	20.48	27.14	0.00	0.00
FBC	26374	30.00	25.71	21.43	22.86	0.00	0.00
FBC	26375	35.24	20.00	17.14	27.62	0.00	0.00
FBC	26376	32.86	23.33	24.29	19.52	0.00	0.00
FBC	26377	29.05	24.76	24.29	21.90	0.00	0.00
FBC	26378	29.05	18.57	19.05	33.33	0.00	0.00
FBC	26379	30.00	24.76	23.33	21.90	0.00	0.00
FBC	26380	32.38	20.48	21.90	25.24	0.00	0.00
FBC	26381	31.43	21.43	17.14	30.00	0.00	0.00
FBC	26382	28.57	21.90	22.38	27.14	0.00	0.00
FBC	26383	26.19	25.24	24.29	24.29	0.00	0.00
FBC	26384	36.19	19.05	17.14	27.62	0.00	0.00
FBC	26385	29.52	20.95	22.86	26.67	0.00	0.00
FBC	26386	33.33	21.90	18.10	26.67	0.00	0.00
FBC	26387	30.48	22.38	20.48	26.67	0.00	0.00
FBC	26388	26.67	23.33	18.10	31.90	0.00	0.00
FBC	26389	24.76	24.29	23.33	27.62	0.00	0.00
FBC	26390	28.10	28.10	18.10	25.71	0.00	0.00
FBC	26391	29.05	24.76	16.19	30.00	0.00	0.00
FBC	26392	34.29	21.43	19.52	24.76	0.00	0.00
FBC	26393	30.48	18.57	22.38	28.57	0.00	0.00
FBC	26394	29.05	25.71	20.95	24.29	0.00	0.00
FBC	26395	27.14	25.24	18.57	29.05	0.00	0.00
FBC	26396	28.10	20.00	26.67	25.24	0.00	0.00
FBC	26397	28.57	20.95	24.29	26.19	0.00	0.00
FBC	26398	39.05	23.81	15.24	21.90	0.00	0.00
FBC	26399	33.33	17.62	23.81	25.24	0.00	0.00
FBC	26400	30.95	20.00	17.14	31.90	0.00	0.00
FBC	26401	26.19	23.81	24.76	25.24	0.00	0.00
FBC	26402	30.48	21.90	23.81	23.81	0.00	0.00
FBC	26403	30.48	22.38	21.43	25.71	0.00	0.00
FBC	26404	32.38	24.29	20.00	23.33	0.00	0.00
FBC	26405	38.57	18.57	19.52	23.33	0.00	0.00
FBC	26406	25.71	25.24	25.24	23.81	0.00	0.00
FBC	26407	29.05	26.19	21.43	23.33	0.00	0.00
FBC	26408	28.57	20.95	20.00	30.48	0.00	0.00
FBC	26409	30.00	22.38	17.62	30.00	0.00	0.00
FBC	26410	29.52	21.43	21.90	27.14	0.00	0.00
FBC	26411	30.00	22.38	22.38	25.24	0.00	0.00
FBC	26412	25.71	20.95	25.24	28.10	0.00	0.00
FBC	26413	33.81	20.00	20.95	25.24	0.00	0.00
FBC	26414	30.00	27.62	19.52	22.86	0.00	0.00
FBC	26415	31.43	18.57	22.86	27.14	0.00	0.00
FBC	26416	32.38	21.90	24.76	20.95	0.00	0.00
FBC	26417	30.00	28.10	18.57	23.33	0.00	0.00
FBC	26418	24.29	26.67	19.05	30.00	0.00	0.00
FBC	26419	30.48	26.67	15.24	27.62	0.00	0.00
FBC	26420	28.57	21.90	24.29	25.24	0.00	0.00
FBC	26421	24.76	21.43	25.71	28.10	0.00	0.00
FBC	26422	32.38	25.71	18.10	23.81	0.00	0.00
FBC	26423	33.33	19.52	21.90	25.24	0.00	0.00
FBC	26424	22.86	27.14	21.90	28.10	0.00	0.00
FBC	26425	26.67	25.24	21.90	26.19	0.00	0.00
FBC	26426	27.62	21.90	24.76	25.71	0.00	0.00
FBC	26427	23.81	27.14	21.90	27.14	0.00	0.00
FBC	26428	29.52	23.81	19.52	27.14	0.00	0.00
FBC	26429	32.38	21.90	15.24	30.48	0.00	0.00
FBC	26430	26.19	24.29	21.43	28.10	0.00	0.00
FBC	26431	32.86	22.38	18.57	26.19	0.00	0.00
FBC	26432	25.24	26.19	20.00	28.57	0.00	0.00
FBC	26433	31.43	23.33	18.10	27.14	0.00	0.00
FBC	26434	30.00	25.24	17.62	27.14	0.00	0.00
FBC	26435	22.86	22.86	23.33	30.95	0.00	0.00
FBC	26436	27.14	22.38	21.43	29.05	0.00	0.00
FBC	26437	31.43	22.38	16.67	29.52	0.00	0.00
FBC	26438	24.76	24.29	23.33	27.62	0.00	0.00
FBC	26439	27.62	17.62	22.38	32.38	0.00	0.00
FBC	26440	30.95	26.67	24.29	18.10	0.00	0.00
FBC	26441	29.05	21.90	23.81	25.24	0.00	0.00
FBC	26442	22.86	20.00	21.90	35.24	0.00	0.00
FBC	26443	28.57	21.90	19.52	30.00	0.00	0.00
FBC	26444	31.43	23.33	20.95	24.29	0.00	0.00
FBC	26445	28.57	21.90	20.95	28.57	0.00	0.00
FBC	26446	30.00	18.10	19.52	32.38	0.00	0.00
FBC	26447	29.05	19.52	25.24	26.19	0.00	0.00
FBC	26448	35.24	21.43	16.67	26.67	0.00	0.00
FBC	26449	29.05	30.00	22.86	18.10	0.00	0.00
FBC	26450	33.33	20.00	20.00	26.67	0.00	0.00
FBC	26451	27.14	27.62	22.86	22.38	0.00	0.00
FBC	26452	31.43	19.05	22.38	27.14	0.00	0.00
FBC	26453	30.95	15.24	24.76	29.05	0.00	0.00
FBC	26454	27.62	21.90	20.95	29.52	0.00	0.00
FBC	26455	38.57	21.43	16.19	23.81	0.00	0.00
FBC	26456	27.62	23.33	24.76	24.29	0.00	0.00
FBC	26457	29.05	21.43	24.76	24.76	0.00	0.00
FBC	26458	32.86	23.33	21.43	22.38	0.00	0.00
FBC	26459	29.52	19.52	19.05	31.90	0.00	0.00
FBC	26460	29.52	19.52	21.43	29.52	0.00	0.00
FBC	26461	28.10	29.52	17.62	24.76	0.00	0.00
FBC	26462	24.29	24.76	22.38	28.57	0.00	0.00
FBC	26463	28.10	23.81	21.43	26.67	0.00	0.00
FBC	26464	29.52	24.29	19.52	26.67	0.00	0.00
FBC	26465	30.48	16.19	20.48	32.86	0.00	0.00
FBC	26466	27.14	20.00	22.86	30.00	0.00	0.00
FBC	26467	27.62	25.71	20.95	25.71	0.00	0.00
FBC	26468	31.90	25.24	21.43	21.43	0.00	0.00
FBC	26469	22.86	26.67	21.90	28.57	0.00	0.00
FBC	26470	31.43	22.38	19.52	26.67	0.00	0.00
FBC	26471	22.86	24.29	23.81	29.05	0.00	0.00
FBC	26472	30.00	23.33	22.38	24.29	0.00	0.00
FBC	26473	29.05	27.62	16.67	26.67	0.00	0.00
FBC	26474	31.43	24.29	16.19	28.10	0.00	0.00
FBC	26475	25.71	21.90	23.33	29.05	0.00	0.00
FBC	26476	26.67	26.67	17.62	29.05	0.00	0.00
FBC	26477	30.00	21.43	20.00	28.57	0.00	0.00
FBC	26478	25.24	25.71	24.76	24.29	0.00	0.00
FBC	26479	28.10	22.38	20.00	29.52	0.00	0.00
FBC	26480	25.71	23.81	24.76	25.71	0.00	0.00
FBC	26481	30.48	26.19	19.05	24.29	0.00	0.00
FBC	26482	29.05	23.33	18.10	29.52	0.00	0.00
FBC	26483	30.00	24.29	18.10	27.62	0.00	0.00
FBC	26484	29.05	19.05	24.29	27.62	0.00	0.00
FBC	26485	30.00	22.86	23.33	23.81	0.00	0.00
FBC	26486	31.43	24.29	20.95	23.33	0.00	0.00
FBC	26487	30.48	23.33	22.38	23.81	0.00	0.00
FBC	26488	25.24	24.76	21.43	28.57	0.00	0.00
FBC	26489	34.29	21.43	23.81	20.48	0.00	0.00
FBC	26490	24.29	30.00	22.86	22.86	0.00	0.00
FBC	26491	28.10	27.14	20.95	23.81	0.00	0.00
FBC	26492	27.14	22.86	20.95	29.05	0.00	0.00
FBC	26493	26.67	26.19	22.86	24.29	0.00	0.00
FBC	26494	29.52	22.86	20.00	27.62	0.00	0.00
FBC	26495	28.57	22.38	21.90	27.14	0.00	0.00
FBC	26496	30.00	19.52	23.81	26.67	0.00	0.00
FBC	26497	27.14	24.76	19.05	29.05	0.00	0.00
FBC	26498	26.67	24.29	18.10	30.95	0.00	0.00
FBC	26499	25.71	25.24	20.48	28.57	0.00	0.00
FBC	26500	27.62	29.05	19.52	23.81	0.00	0.00
FBC	26501	32.86	24.76	20.00	22.38	0.00	0.00
FBC	26502	27.62	23.81	21.43	27.14	0.00	0.00
FBC	26503	24.76	26.67	20.95	27.62	0.00	0.00
FBC	26504	26.19	23.33	23.81	26.67	0.00	0.00
FBC	26505	27.14	27.62	20.48	24.76	0.00	0.00
FBC	26506	30.48	25.71	20.95	22.86	0.00	0.00
FBC	26507	28.57	20.95	21.90	28.57	0.00	0.00
FBC	26508	23.33	19.52	25.71	31.43	0.00	0.00
FBC	26509	30.48	22.38	21.43	25.71	0.00	0.00
FBC	26510	25.24	25.24	24.76	24.76	0.00	0.00
FBC	26511	30.00	23.33	20.48	26.19	0.00	0.00
FBC	26512	25.71	27.14	17.14	30.00	0.00	0.00
FBC	26513	36.19	19.52	16.67	27.62	0.00	0.00
FBC	26514	25.36	26.32	23.92	24.40	0.00	0.00
FBC	26515	32.54	19.14	19.62	28.71	0.00	0.00
FBC	26516	28.23	22.49	22.01	27.27	0.00	0.00
FBC	26517	28.23	30.14	17.22	24.40	0.00	0.00
FBC	26518	26.32	27.27	25.84	20.57	0.00	0.00
FBC	26519	32.06	24.88	18.18	24.88	0.00	0.00
FBC	26520	28.71	19.62	20.10	31.58	0.00	0.00
FBC	26521	23.92	24.40	22.97	28.71	0.00	0.00
FBC	26522	26.79	25.36	20.57	27.27	0.00	0.00
FBC	26523	29.67	22.49	20.57	27.27	0.00	0.00
FBC	26524	27.27	24.88	19.14	28.71	0.00	0.00
FBC	26525	32.06	24.40	18.18	25.36	0.00	0.00
FBC	26526	28.71	28.23	17.22	25.84	0.00	0.00
FBC	26527	32.54	25.36	14.83	27.27	0.00	0.00
FBC	26528	33.97	25.84	19.14	21.05	0.00	0.00
FBC	26529	30.62	24.88	17.70	26.79	0.00	0.00
FBC	26530	27.75	21.53	19.62	31.10	0.00	0.00
FBC	26531	30.14	25.36	21.53	22.97	0.00	0.00
FBC	26532	29.19	21.53	19.14	30.14	0.00	0.00
FBC	26533	25.36	20.57	23.44	30.62	0.00	0.00
FBC	26534	30.62	21.05	22.97	25.36	0.00	0.00
FBC	26535	25.36	26.32	17.70	30.62	0.00	0.00
FBC	26536	24.88	26.79	26.79	21.53	0.00	0.00
FBC	26537	34.45	22.49	19.14	23.92	0.00	0.00
FBC	26538	27.75	17.70	21.53	33.01	0.00	0.00
FBC	26539	31.58	24.40	19.14	24.88	0.00	0.00
FBC	26540	30.62	20.10	22.49	26.79	0.00	0.00
FBC	26541	25.36	21.53	25.84	27.27	0.00	0.00
FBC	26542	27.75	22.97	21.53	27.75	0.00	0.00
FBC	26543	30.14	20.10	22.49	27.27	0.00	0.00
FBC	26544	31.58	23.92	16.75	27.75	0.00	0.00
FBC	26545	25.84	24.88	25.36	23.92	0.00	0.00
FBC	26546	25.36	20.57	22.01	32.06	0.00	0.00
FBC	26547	26.79	22.01	23.92	27.27	0.00	0.00
FBC	26548	27.75	22.97	20.57	28.71	0.00	0.00
FBC	26549	33.97	20.57	16.27	29.19	0.00	0.00
FBC	26550	30.14	25.36	22.01	22.49	0.00	0.00
FBC	26551	29.67	23.44	22.01	24.88	0.00	0.00
FBC	26552	31.58	23.44	18.18	26.79	0.00	0.00
FBC	26553	32.54	24.40	21.53	21.53	0.00	0.00
FBC	26554	32.54	19.14	21.53	26.79	0.00	0.00
FBC	26555	27.75	22.49	21.53	28.23	0.00	0.00
FBC	26556	30.62	20.57	20.57	28.23	0.00	0.00
FBC	26557	27.75	25.84	16.75	29.67	0.00	0.00
FBC	26558	28.23	22.97	24.40	24.40	0.00	0.00
FBC	26559	29.67	29.67	16.27	24.40	0.00	0.00
FBC	26560	29.67	24.40	17.70	28.23	0.00	0.00
FBC	26561	23.44	27.75	25.84	22.97	0.00	0.00
FBC	26562	27.75	27.27	19.62	25.36	0.00	0.00
FBC	26563	26.79	29.19	19.14	24.88	0.00	0.00
FBC	26564	30.14	23.92	21.05	24.88	0.00	0.00
FBC	26565	26.32	22.49	19.14	32.06	0.00	0.00
FBC	26566	30.62	22.49	18.66	28.23	0.00	0.00
FBC	26567	27.75	25.84	22.01	24.40	0.00	0.00
FBC	26568	29.19	21.05	21.53	28.23	0.00	0.00
FBC	26569	30.62	25.36	20.10	23.92	0.00	0.00
FBC	26570	27.27	21.53	26.79	24.40	0.00	0.00
FBC	26571	31.10	21.53	26.32	21.05	0.00	0.00
FBC	26572	29.19	20.57	29.67	20.57	0.00	0.00
FBC	26573	32.06	23.92	18.18	25.84	0.00	0.00
FBC	26574	31.58	21.53	21.05	25.84	0.00	0.00
FBC	26575	30.62	24.40	19.62	25.36	0.00	0.00
FBC	26576	30.14	26.79	19.62	23.44	0.00	0.00
FBC	26577	35.41	21.53	17.70	25.36	0.00	0.00
FBC	26578	30.14	17.22	24.88	27.75	0.00	0.00
FBC	26579	30.62	23.44	19.62	26.32	0.00	0.00
FBC	26580	26.32	21.53	21.05	31.10	0.00	0.00
FBC	26581	28.23	25.84	21.53	24.40	0.00	0.00
FBC	26582	25.36	30.62	19.62	24.40	0.00	0.00
FBC	26583	26.79	22.97	20.57	29.67	0.00	0.00
FBC	26584	28.23	22.49	22.97	26.32	0.00	0.00
FBC	26585	31.10	24.40	19.14	25.36	0.00	0.00
FBC	26586	29.67	21.53	21.05	27.75	0.00	0.00
FBC	26587	28.23	26.79	21.05	23.92	0.00	0.00
FBC	26588	30.62	23.44	18.18	27.75	0.00	0.00
FBC	26589	30.62	26.32	20.57	22.49	0.00	0.00
FBC	26590	34.93	18.66	20.10	26.32	0.00	0.00
FBC	26591	28.71	24.88	18.18	28.23	0.00	0.00
FBC	26592	29.19	25.84	18.66	26.32	0.00	0.00
FBC	26593	27.27	25.36	20.57	26.79	0.00	0.00
FBC	26594	27.75	24.88	20.57	26.79	0.00	0.00
FBC	26595	28.71	25.84	21.53	23.92	0.00	0.00
FBC	26596	31.10	27.27	21.53	20.10	0.00	0.00
FBC	26597	28.71	23.92	17.70	29.67	0.00	0.00
FBC	26598	27.27	18.18	23.44	31.10	0.00	0.00
FBC	26599	26.79	21.05	23.92	28.23	0.00	0.00
FBC	26600	23.92	20.57	25.84	29.67	0.00	0.00
FBC	26601	30.14	20.10	17.22	32.54	0.00	0.00
FBC	26602	28.71	22.01	23.44	25.84	0.00	0.00
FBC	26603	29.19	21.53	26.79	22.49	0.00	0.00
FBC	26604	32.06	22.01	21.53	24.40	0.00	0.00
FBC	26605	25.84	24.88	20.57	28.71	0.00	0.00
FBC	26606	30.14	23.44	21.05	25.36	0.00	0.00
FBC	26607	33.49	22.97	19.14	24.40	0.00	0.00
FBC	26608	26.79	24.40	25.36	23.44	0.00	0.00
FBC	26609	32.06	20.10	18.66	29.19	0.00	0.00
FBC	26610	20.10	28.71	23.92	27.27	0.00	0.00
FBC	26611	32.54	24.88	17.22	25.36	0.00	0.00
FBC	26612	31.58	24.88	20.57	22.97	0.00	0.00
FBC	26613	33.49	20.10	18.66	27.75	0.00	0.00
FBC	26614	33.49	22.49	23.44	20.57	0.00	0.00
FBC	26615	32.06	22.49	19.14	26.32	0.00	0.00
FBC	26616	31.10	22.49	21.53	24.88	0.00	0.00
FBC	26617	33.97	22.97	15.79	27.27	0.00	0.00
FBC	26618	32.54	18.66	25.36	23.44	0.00	0.00
FBC	26619	29.67	21.53	24.40	24.40	0.00	0.00
FBC	26620	27.27	27.75	19.14	25.84	0.00	0.00
FBC	26621	29.19	21.05	20.10	29.67	0.00	0.00
FBC	26622	32.06	21.05	22.97	23.92	0.00	0.00
FBC	26623	30.62	28.71	19.62	21.05	0.00	0.00
FBC	26624	29.19	23.44	23.44	23.92	0.00	0.00
FBC	26625	30.14	22.97	22.97	23.92	0.00	0.00
FBC	26626	34.45	24.88	16.75	23.92	0.00	0.00
FBC	26627	29.67	22.97	20.10	27.27	0.00	0.00
FBC	26628	31.10	21.05	21.05	26.79	0.00	0.00
FBC	26629	24.88	24.88	24.88	25.36	0.00	0.00
FBC	26630	30.62	19.62	23.92	25.84	0.00	0.00
FBC	26631	31.58	24.40	19.62	24.40	0.00	0.00
FBC	26632	33.49	21.05	23.92	21.53	0.00	0.00
FBC	26633	29.67	19.62	19.62	31.10	0.00	0.00
FBC	26634	33.49	15.31	22.01	29.19	0.00	0.00
FBC	26635	26.32	28.23	20.10	25.36	0.00	0.00
FBC	26636	29.19	21.53	27.75	21.53	0.00	0.00
FBC	26637	27.27	27.27	19.14	26.32	0.00	0.00
FBC	26638	32.54	22.01	21.53	23.92	0.00	0.00
FBC	26639	30.14	22.49	20.57	26.79	0.00	0.00
FBC	26640	26.79	23.44	22.97	26.79	0.00	0.00
FBC	26641	30.62	23.92	22.49	22.97	0.00	0.00
FBC	26642	30.62	29.19	18.66	21.53	0.00	0.00
FBC	26643	34.45	21.05	22.97	21.53	0.00	0.00
FBC	26644	28.71	22.97	26.32	22.01	0.00	0.00
FBC	26645	24.88	19.14	24.40	31.58	0.00	0.00
FBC	26646	30.14	21.05	17.70	31.10	0.00	0.00
FBC	26647	30.62	23.92	17.22	28.23	0.00	0.00
FBC	26648	33.01	22.49	18.18	26.32	0.00	0.00
FBC	26649	27.75	23.44	18.66	30.14	0.00	0.00
FBC	26650	26.92	19.71	22.60	30.77	0.00	0.00
FBC	26651	30.77	22.12	19.23	27.88	0.00	0.00
FBC	26652	28.85	24.52	18.27	28.37	0.00	0.00
FBC	26653	32.21	22.12	20.67	25.00	0.00	0.00
FBC	26654	28.37	25.00	24.52	22.12	0.00	0.00
FBC	26655	29.33	20.19	23.08	27.40	0.00	0.00
FBC	26656	31.25	19.71	23.08	25.96	0.00	0.00
FBC	26657	31.25	24.52	20.67	23.56	0.00	0.00
FBC	26658	24.52	22.60	21.63	31.25	0.00	0.00
FBC	26659	34.13	18.75	20.67	26.44	0.00	0.00
FBC	26660	27.88	28.85	16.35	26.92	0.00	0.00
FBC	26661	27.40	21.15	26.92	24.52	0.00	0.00
FBC	26662	32.69	20.19	20.67	26.44	0.00	0.00
FBC	26663	31.25	19.71	19.71	29.33	0.00	0.00
FBC	26664	28.85	17.79	21.63	31.73	0.00	0.00
FBC	26665	26.44	25.00	20.19	28.37	0.00	0.00
FBC	26666	25.00	22.12	21.15	31.73	0.00	0.00
FBC	26667	32.69	17.31	21.15	28.85	0.00	0.00
FBC	26668	30.77	25.48	18.27	25.48	0.00	0.00
FBC	26669	27.40	23.56	21.15	27.88	0.00	0.00
FBC	26670	33.65	20.67	16.83	28.85	0.00	0.00
FBC	26671	30.77	23.08	20.19	25.96	0.00	0.00
FBC	26672	27.88	24.04	17.79	30.29	0.00	0.00
FBC	26673	26.92	25.96	20.67	26.44	0.00	0.00
FBC	26674	37.98	19.23	19.23	23.56	0.00	0.00
FBC	26675	32.21	26.44	23.56	17.79	0.00	0.00
FBC	26676	35.10	21.15	17.79	25.96	0.00	0.00
FBC	26677	30.77	24.52	19.23	25.48	0.00	0.00
FBC	26678	27.40	26.92	20.19	25.48	0.00	0.00
FBC	26679	29.33	22.12	21.63	26.92	0.00	0.00
FBC	26680	31.73	24.04	16.83	27.40	0.00	0.00
FBC	26681	34.62	15.38	22.12	27.88	0.00	0.00
FBC	26682	31.73	22.12	21.15	25.00	0.00	0.00
FBC	26683	32.69	16.35	25.00	25.96	0.00	0.00
FBC	26684	29.33	22.12	21.63	26.92	0.00	0.00
FBC	26685	32.69	25.00	21.15	21.15	0.00	0.00
FBC	26686	32.69	15.38	18.27	33.65	0.00	0.00
FBC	26687	29.33	21.63	20.67	28.37	0.00	0.00
FBC	26688	30.77	20.19	21.63	27.40	0.00	0.00
FBC	26689	32.21	21.15	21.15	25.48	0.00	0.00
FBC	26690	31.73	24.04	19.23	25.00	0.00	0.00
FBC	26691	33.17	25.00	16.83	25.00	0.00	0.00
FBC	26692	33.17	24.04	23.08	19.71	0.00	0.00
FBC	26693	35.58	18.75	17.79	27.88	0.00	0.00
FBC	26694	30.77	23.08	20.19	25.96	0.00	0.00
FBC	26695	31.73	24.04	23.56	20.67	0.00	0.00
FBC	26696	30.29	22.12	23.08	24.52	0.00	0.00
FBC	26697	29.33	22.12	25.00	23.56	0.00	0.00
FBC	26698	39.42	21.15	19.23	20.19	0.00	0.00
FBC	26699	28.37	28.85	18.27	24.52	0.00	0.00
FBC	26700	37.50	12.50	16.83	33.17	0.00	0.00
FBC	26701	26.44	24.04	19.23	30.29	0.00	0.00
FBC	26702	26.92	28.85	18.75	25.48	0.00	0.00
FBC	26703	26.92	22.12	24.04	26.92	0.00	0.00
FBC	26704	29.33	24.52	21.63	24.52	0.00	0.00
FBC	26705	31.73	24.04	18.75	25.48	0.00	0.00
FBC	26706	26.44	24.52	22.60	26.44	0.00	0.00
FBC	26707	30.29	27.40	17.79	24.52	0.00	0.00
FBC	26708	31.25	22.12	16.83	29.81	0.00	0.00
FBC	26709	37.98	19.23	20.67	22.12	0.00	0.00
FBC	26710	30.29	17.31	21.63	30.77	0.00	0.00
FBC	26711	30.77	19.71	25.48	24.04	0.00	0.00
FBC	26712	30.77	24.04	22.60	22.60	0.00	0.00
FBC	26713	28.37	23.08	14.90	33.65	0.00	0.00
FBC	26714	28.85	27.88	23.08	20.19	0.00	0.00
FBC	26715	28.85	22.12	21.63	27.40	0.00	0.00
FBC	26716	31.25	19.23	22.60	26.92	0.00	0.00
FBC	26717	27.40	20.67	23.08	28.85	0.00	0.00
FBC	26718	28.37	25.48	19.71	26.44	0.00	0.00
FBC	26719	22.60	25.00	25.48	26.92	0.00	0.00
FBC	26720	31.25	23.56	18.75	26.44	0.00	0.00
FBC	26721	31.73	20.67	19.23	28.37	0.00	0.00
FBC	26722	29.81	22.12	22.12	25.96	0.00	0.00
FBC	26723	30.77	23.56	20.19	25.48	0.00	0.00
FBC	26724	29.81	23.08	23.08	24.04	0.00	0.00
FBC	26725	26.92	25.48	24.52	23.08	0.00	0.00
FBC	26726	31.25	28.85	17.79	22.12	0.00	0.00
FBC	26727	25.00	24.04	21.15	29.81	0.00	0.00
FBC	26728	33.65	20.19	18.75	27.40	0.00	0.00
FBC	26729	31.73	18.75	24.52	25.00	0.00	0.00
FBC	26730	29.81	19.71	19.23	31.25	0.00	0.00
FBC	26731	28.85	21.15	18.27	31.73	0.00	0.00
FBC	26732	26.92	25.00	19.71	28.37	0.00	0.00
FBC	26733	28.85	22.12	16.35	32.69	0.00	0.00
FBC	26734	31.73	20.67	24.52	23.08	0.00	0.00
FBC	26735	27.40	23.08	22.60	26.92	0.00	0.00
FBC	26736	34.62	24.04	18.75	22.60	0.00	0.00
FBC	26737	31.25	27.40	19.23	22.12	0.00	0.00
FBC	26738	26.44	27.40	17.31	28.85	0.00	0.00
FBC	26739	32.21	20.67	19.71	27.40	0.00	0.00
FBC	26740	31.25	25.00	17.31	26.44	0.00	0.00
FBC	26741	37.98	20.19	16.83	25.00	0.00	0.00
FBC	26742	21.63	29.81	20.19	28.37	0.00	0.00
FBC	26743	26.92	25.48	18.75	28.85	0.00	0.00
FBC	26744	28.85	19.71	22.12	29.33	0.00	0.00
FBC	26745	29.33	25.00	18.75	26.92	0.00	0.00
FBC	26746	31.25	20.19	17.79	30.77	0.00	0.00
FBC	26747	34.13	19.71	18.75	27.40	0.00	0.00
FBC	26748	25.96	22.12	22.12	29.81	0.00	0.00
FBC	26749	28.37	20.67	23.08	27.88	0.00	0.00
FBC	26750	26.92	25.48	16.35	31.25	0.00	0.00
FBC	26751	27.88	22.12	23.08	26.92	0.00	0.00
FBC	26752	25.96	24.52	19.71	29.81	0.00	0.00
FBC	26753	27.88	23.08	17.79	31.25	0.00	0.00
FBC	26754	26.44	27.40	20.19	25.96	0.00	0.00
FBC	26755	27.40	24.52	24.04	24.04	0.00	0.00
FBC	26756	28.85	20.19	22.12	28.85	0.00	0.00
FBC	26757	26.44	23.56	25.48	24.52	0.00	0.00
FBC	26758	28.85	22.60	21.15	27.40	0.00	0.00
FBC	26759	30.77	18.75	22.12	28.37	0.00	0.00
FBC	26760	26.92	22.60	23.08	27.40	0.00	0.00
FBC	26761	31.73	22.60	13.94	31.73	0.00	0.00
FBC	26762	26.44	25.96	22.12	25.48	0.00	0.00
FBC	26763	27.88	22.60	17.79	31.73	0.00	0.00
FBC	26764	28.37	20.67	18.75	32.21	0.00	0.00
FBC	26765	25.48	20.19	24.04	30.29	0.00	0.00
FBC	26766	28.85	20.19	23.56	27.40	0.00	0.00
FBC	26767	28.37	23.56	20.19	27.88	0.00	0.00
FBC	26768	32.69	20.67	20.67	25.96	0.00	0.00
FBC	26769	30.77	22.12	22.12	25.00	0.00	0.00
FBC	26770	27.40	27.40	21.15	24.04	0.00	0.00
FBC	26771	31.73	20.19	20.19	27.88	0.00	0.00
FBC	26772	24.04	24.04	24.04	27.88	0.00	0.00
FBC	26773	36.54	19.23	20.19	24.04	0.00	0.00
FBC	26774	30.77	20.67	19.71	28.85	0.00	0.00
FBC	26775	26.44	21.63	19.23	32.69	0.00	0.00
FBC	26776	34.13	22.12	15.87	27.88	0.00	0.00
FBC	26777	30.77	22.60	16.83	29.81	0.00	0.00
FBC	26778	25.48	24.04	23.08	27.40	0.00	0.00
FBC	26779	31.25	22.12	21.15	25.48	0.00	0.00
FBC	26780	27.88	25.96	22.12	24.04	0.00	0.00
FBC	26781	28.37	17.79	23.56	30.29	0.00	0.00
FBC	26782	32.21	20.67	21.63	25.48	0.00	0.00
FBC	26783	29.81	19.23	23.56	27.40	0.00	0.00
FBC	26784	29.33	21.15	22.60	26.92	0.00	0.00
FBC	26785	37.50	25.00	18.27	19.23	0.00	0.00
FBC	26786	29.33	22.60	20.67	27.40	0.00	0.00
FBC	26787	33.17	25.00	14.90	26.92	0.00	0.00
FBC	26788	26.92	23.56	21.15	28.37	0.00	0.00
FBC	26789	32.69	27.40	17.79	22.12	0.00	0.00
FBC	26790	26.92	24.52	24.04	24.52	0.00	0.00
FBC	26791	30.77	26.44	17.31	25.48	0.00	0.00
FBC	26792	28.85	21.15	21.15	28.85	0.00	0.00
FBC	26793	28.85	23.56	20.19	27.40	0.00	0.00
FBC	26794	28.85	23.08	17.31	30.77	0.00	0.00
FBC	26795	28.85	21.15	26.92	23.08	0.00	0.00
FBC	26796	25.96	25.48	22.60	25.96	0.00	0.00
FBC	26797	29.81	20.19	23.56	26.44	0.00	0.00
FBC	26798	23.56	26.44	22.12	27.88	0.00	0.00
FBC	26799	27.88	23.56	23.56	25.00	0.00	0.00
FBC	26800	27.88	24.52	18.27	29.33	0.00	0.00
FBC	26801	25.96	21.15	21.63	31.25	0.00	0.00
FBC	26802	33.17	23.08	18.27	25.48	0.00	0.00
FBC	26803	28.85	22.12	21.15	27.88	0.00	0.00
FBC	26804	26.44	28.85	21.15	23.56	0.00	0.00
FBC	26805	26.92	24.52	22.12	26.44	0.00	0.00
FBC	26806	31.73	23.56	21.63	23.08	0.00	0.00
FBC	26807	32.21	23.08	18.75	25.96	0.00	0.00
FBC	26808	26.92	22.12	25.96	25.00	0.00	0.00
FBC	26809	31.25	21.63	21.15	25.96	0.00	0.00
FBC	26810	28.37	23.56	24.04	24.04	0.00	0.00
FBC	26811	27.88	25.48	18.27	28.37	0.00	0.00
FBC	26812	28.37	25.96	20.67	25.00	0.00	0.00
